user_id,最近一次购买时间
1017022,2017-11-29
1017023,2017-12-03
1017027,2017-11-29
1017030,2017-12-01
1017032,2017-11-30
1017034,2017-12-03
1017035,2017-12-01
1017036,2017-12-02
1017046,2017-11-27
1017049,2017-11-25
1017055,2017-12-03
1017058,2017-12-03
1017075,2017-11-29
1017085,2017-12-01
1017100,2017-12-03
1017105,2017-12-01
1017107,2017-12-03
1017110,2017-11-30
1017116,2017-12-03
1017117,2017-12-02
1017130,2017-11-26
1017135,2017-11-30
1017141,2017-12-03
1017143,2017-11-28
1017170,2017-12-02
1017209,2017-11-27
1017234,2017-11-30
1017244,2017-11-28
1017269,2017-12-02
1017277,2017-11-30
1017284,2017-11-30
1017304,2017-11-27
1017315,2017-11-27
1017318,2017-12-03
101733,2017-11-27
1017334,2017-12-03
1017353,2017-12-03
1017355,2017-12-03
1017362,2017-11-28
1017364,2017-12-02
1017368,2017-12-02
1017378,2017-12-02
1017379,2017-12-02
101738,2017-11-25
1017392,2017-12-02
1017407,2017-12-03
1017417,2017-12-02
1017427,2017-12-02
1017432,2017-11-28
101744,2017-12-03
1017453,2017-12-03
1017456,2017-12-02
1017463,2017-11-27
1017469,2017-12-02
1017484,2017-12-03
1017506,2017-11-28
1017508,2017-11-29
1017509,2017-12-03
1017511,2017-12-01
1017515,2017-12-03
1017522,2017-11-29
1017525,2017-12-03
1017526,2017-12-02
1017527,2017-12-03
1017543,2017-12-03
1017546,2017-11-28
1017557,2017-12-03
1017562,2017-12-02
1017567,2017-12-03
1017574,2017-11-29
1017575,2017-11-30
1017579,2017-11-29
1017580,2017-12-03
1017582,2017-11-30
1017585,2017-11-29
1017598,2017-12-03
1017610,2017-11-29
1017612,2017-12-01
1017613,2017-11-30
1017615,2017-11-30
1017619,2017-11-30
101762,2017-11-28
1017621,2017-11-28
1017625,2017-11-30
1017627,2017-12-03
1017633,2017-12-01
1017649,2017-12-03
1017666,2017-12-03
101767,2017-12-03
1017670,2017-12-02
1017674,2017-11-28
1017678,2017-11-29
1017679,2017-12-03
1017696,2017-11-26
101771,2017-12-02
1017719,2017-11-30
1017723,2017-11-25
1017725,2017-12-03
1017730,2017-12-01
1017734,2017-11-28
1017762,2017-11-28
101777,2017-12-02
1017770,2017-11-28
1017772,2017-11-29
1017773,2017-12-02
1017780,2017-11-26
1017785,2017-12-03
1017806,2017-11-28
1017814,2017-12-03
1017822,2017-12-01
1017839,2017-11-29
1017850,2017-12-02
1017860,2017-12-03
1017869,2017-12-03
1017877,2017-11-28
1017890,2017-11-26
1017894,2017-12-03
10179,2017-12-01
1017902,2017-12-03
1017904,2017-11-29
1017905,2017-12-03
1017910,2017-11-26
1017915,2017-12-01
1017918,2017-11-29
1017927,2017-12-03
1017937,2017-12-03
1017938,2017-12-02
1017958,2017-12-03
1017960,2017-12-03
1017965,2017-11-27
101797,2017-11-30
1017972,2017-11-29
1017997,2017-12-01
1018011,2017-11-26
101808,2017-12-01
101817,2017-11-28
101832,2017-12-03
101838,2017-12-01
101843,2017-12-02
101855,2017-12-03
101861,2017-12-02
101872,2017-11-30
101896,2017-11-28
101904,2017-12-03
101907,2017-11-29
101909,2017-12-03
101918,2017-11-28
101929,2017-12-01
101947,2017-11-25
101951,2017-12-01
101953,2017-12-02
101954,2017-12-03
101982,2017-11-29
101983,2017-12-03
101989,2017-12-01
10199,2017-11-30
102004,2017-11-27
102018,2017-11-30
102019,2017-11-29
102020,2017-12-02
102030,2017-11-29
102034,2017-11-26
102048,2017-12-02
102050,2017-12-02
10206,2017-12-02
102069,2017-12-01
102075,2017-12-02
102083,2017-12-02
102088,2017-11-29
102101,2017-12-03
102103,2017-12-02
102110,2017-11-28
102111,2017-12-03
102119,2017-12-03
102120,2017-11-29
102124,2017-11-30
102126,2017-12-02
102138,2017-11-30
102159,2017-12-01
102162,2017-11-28
102163,2017-12-03
102169,2017-11-29
10218,2017-12-03
102184,2017-11-28
102189,2017-11-26
102220,2017-11-29
102236,2017-11-29
102237,2017-11-25
102246,2017-11-30
102248,2017-12-01
102257,2017-12-03
10226,2017-12-03
102260,2017-11-25
102270,2017-12-02
102286,2017-12-03
102294,2017-12-03
10230,2017-12-02
102302,2017-12-03
102304,2017-12-02
102307,2017-11-29
102308,2017-11-26
102315,2017-12-01
102318,2017-12-01
102319,2017-11-27
102325,2017-12-02
10234,2017-12-02
102359,2017-11-29
10236,2017-11-29
102385,2017-12-01
102386,2017-12-03
102390,2017-12-03
102391,2017-12-03
102397,2017-11-28
102398,2017-11-29
10240,2017-12-01
102403,2017-11-28
102409,2017-12-03
102410,2017-11-28
102417,2017-11-29
102422,2017-12-02
102424,2017-11-27
102434,2017-11-27
102436,2017-12-01
102450,2017-11-29
10246,2017-12-02
102481,2017-12-02
102487,2017-12-01
102495,2017-12-02
102496,2017-11-25
102508,2017-12-02
102509,2017-12-01
102519,2017-12-03
102523,2017-11-25
102526,2017-11-29
102534,2017-11-27
102546,2017-11-30
102569,2017-12-02
10257,2017-12-02
102574,2017-12-03
102580,2017-11-29
102596,2017-12-03
102604,2017-12-03
102605,2017-11-25
102609,2017-11-30
102617,2017-12-03
102626,2017-12-02
10263,2017-11-29
102632,2017-12-03
102633,2017-12-02
102634,2017-12-02
102642,2017-11-30
102644,2017-11-27
102647,2017-12-03
10265,2017-12-03
102654,2017-12-03
102662,2017-11-27
102664,2017-12-03
102666,2017-11-29
102667,2017-12-03
10267,2017-12-03
102682,2017-12-02
102686,2017-12-03
102690,2017-11-27
102697,2017-12-02
102702,2017-12-03
102703,2017-12-03
102715,2017-11-30
102716,2017-11-30
102719,2017-12-02
102721,2017-12-03
102728,2017-12-02
102731,2017-12-02
102742,2017-12-03
102748,2017-12-02
102750,2017-12-02
102762,2017-12-03
102768,2017-12-02
102773,2017-12-03
102774,2017-12-03
102783,2017-11-28
102784,2017-11-29
102788,2017-11-30
10279,2017-12-03
102795,2017-12-02
102802,2017-11-30
102856,2017-12-03
102867,2017-12-01
102873,2017-12-01
102876,2017-12-03
102879,2017-12-03
102882,2017-12-01
102885,2017-12-03
102897,2017-11-30
10290,2017-12-03
102903,2017-12-01
102917,2017-11-29
102928,2017-11-29
102930,2017-11-28
102932,2017-11-30
102933,2017-12-02
102945,2017-11-27
10295,2017-12-01
102953,2017-12-03
102954,2017-11-29
10296,2017-12-03
102960,2017-11-25
10297,2017-12-02
102971,2017-11-29
102972,2017-12-02
102976,2017-11-29
102981,2017-12-02
102986,2017-12-01
10299,2017-12-02
103001,2017-11-29
103004,2017-12-03
103005,2017-12-01
10301,2017-12-02
103019,2017-12-03
103023,2017-11-27
103046,2017-12-03
103054,2017-12-03
10306,2017-11-26
103062,2017-12-02
103067,2017-11-27
103071,2017-12-01
103079,2017-11-28
103082,2017-11-30
103084,2017-12-03
103091,2017-11-25
103096,2017-12-02
103098,2017-11-25
10311,2017-11-30
103112,2017-12-01
103121,2017-12-01
103128,2017-12-03
103139,2017-11-29
103141,2017-11-30
103143,2017-12-03
103146,2017-11-30
103147,2017-12-03
10315,2017-11-27
103151,2017-12-02
103153,2017-12-02
103156,2017-12-02
103159,2017-12-03
103162,2017-11-30
103164,2017-11-27
103165,2017-12-03
103169,2017-11-25
103170,2017-12-02
103175,2017-11-30
103177,2017-12-03
103178,2017-12-01
103197,2017-12-01
103202,2017-12-02
103207,2017-11-26
10321,2017-12-02
103213,2017-11-30
103229,2017-12-03
103242,2017-12-02
103246,2017-12-03
103259,2017-11-27
103260,2017-11-29
103261,2017-11-26
103272,2017-11-29
103275,2017-12-03
103277,2017-11-26
10330,2017-11-30
103303,2017-12-02
103305,2017-11-27
103308,2017-11-27
103310,2017-12-03
103312,2017-11-28
103313,2017-11-30
103317,2017-12-03
103332,2017-11-29
103347,2017-11-27
103367,2017-11-25
103373,2017-12-02
103379,2017-11-26
103382,2017-11-30
103388,2017-12-02
103390,2017-11-26
103395,2017-12-02
103402,2017-12-01
103414,2017-12-01
103416,2017-11-29
103425,2017-12-02
103427,2017-11-29
10343,2017-12-02
103435,2017-11-27
103439,2017-12-03
103446,2017-12-02
103448,2017-12-02
103454,2017-11-25
103458,2017-12-02
103463,2017-11-28
103469,2017-12-02
103480,2017-12-02
103481,2017-11-28
103492,2017-12-03
1035,2017-11-28
103509,2017-12-03
103511,2017-12-03
103530,2017-12-03
103532,2017-12-03
103538,2017-11-30
103540,2017-12-03
103543,2017-11-25
103552,2017-11-30
103574,2017-12-03
103582,2017-12-03
103584,2017-12-01
103585,2017-12-03
103611,2017-12-01
103614,2017-11-28
103623,2017-11-30
103627,2017-12-03
103628,2017-12-03
10363,2017-12-01
103630,2017-11-27
103634,2017-11-27
103636,2017-11-26
103643,2017-12-03
10365,2017-12-01
103650,2017-11-28
103651,2017-11-28
10368,2017-12-03
103680,2017-12-03
103683,2017-11-26
103694,2017-12-03
103702,2017-11-30
103704,2017-12-01
103709,2017-11-29
10371,2017-11-28
103710,2017-12-03
103712,2017-12-03
103716,2017-12-03
103732,2017-11-30
103733,2017-12-03
103741,2017-11-30
103756,2017-12-02
103760,2017-12-02
103775,2017-12-01
103777,2017-12-03
103780,2017-12-02
103790,2017-12-02
103803,2017-12-01
103807,2017-11-30
103810,2017-12-02
103814,2017-12-03
103817,2017-12-02
103834,2017-12-02
103846,2017-12-03
103852,2017-12-02
103854,2017-11-30
103856,2017-11-25
10386,2017-11-29
103863,2017-11-28
10388,2017-11-27
103884,2017-11-29
103895,2017-12-02
103902,2017-11-29
103904,2017-12-01
103910,2017-12-03
103912,2017-12-03
103914,2017-12-03
103917,2017-12-02
103923,2017-11-30
103949,2017-11-25
10395,2017-12-03
103957,2017-12-03
10396,2017-12-02
103965,2017-11-25
103966,2017-12-03
103973,2017-11-29
103983,2017-11-25
104005,2017-11-28
104010,2017-12-01
104013,2017-12-02
104014,2017-11-30
104019,2017-12-03
10404,2017-12-02
104042,2017-11-25
104047,2017-12-01
104051,2017-11-30
104053,2017-12-02
104065,2017-12-02
104066,2017-12-01
10407,2017-12-03
104082,2017-11-29
104083,2017-12-03
104088,2017-11-27
104098,2017-12-02
104103,2017-11-26
104110,2017-11-26
104111,2017-11-28
104115,2017-12-03
104127,2017-11-27
104130,2017-12-03
104137,2017-11-27
104142,2017-12-03
104165,2017-12-02
104166,2017-12-03
104169,2017-12-01
104174,2017-12-03
104191,2017-12-02
104192,2017-11-28
104201,2017-11-26
104216,2017-12-01
10422,2017-11-26
104241,2017-11-29
104249,2017-12-03
104252,2017-11-30
104253,2017-11-28
104264,2017-11-30
104267,2017-11-26
104280,2017-11-27
104293,2017-11-26
104303,2017-12-01
104307,2017-11-28
104325,2017-12-02
104332,2017-11-30
104334,2017-12-02
104337,2017-12-02
104338,2017-11-25
104346,2017-12-03
104349,2017-12-03
10435,2017-12-01
104356,2017-12-03
104363,2017-11-29
104366,2017-12-02
104368,2017-11-28
104382,2017-11-25
104391,2017-12-01
104398,2017-11-30
1044,2017-11-29
104406,2017-12-01
104420,2017-12-01
104423,2017-12-03
104430,2017-12-01
104432,2017-12-02
104450,2017-11-30
104460,2017-11-29
104478,2017-11-25
104486,2017-11-27
10449,2017-12-03
104490,2017-12-03
104495,2017-11-25
104498,2017-11-28
104503,2017-12-03
10452,2017-11-26
104520,2017-12-03
104521,2017-12-02
104542,2017-11-26
104570,2017-12-01
10458,2017-12-02
104587,2017-12-02
104593,2017-12-03
104597,2017-12-02
104599,2017-12-02
104620,2017-12-03
104622,2017-12-02
104623,2017-11-28
104626,2017-12-01
104638,2017-11-25
10464,2017-11-27
104640,2017-12-03
104642,2017-11-27
10465,2017-12-02
104653,2017-12-03
104659,2017-12-02
104667,2017-11-26
104674,2017-11-28
104675,2017-11-25
10469,2017-11-28
104690,2017-12-03
104691,2017-12-02
104695,2017-12-01
104701,2017-11-28
104703,2017-12-03
104710,2017-12-03
104719,2017-12-03
104733,2017-12-01
104734,2017-12-03
104742,2017-12-01
104749,2017-11-27
10476,2017-12-03
104765,2017-12-02
104778,2017-12-02
104781,2017-12-02
104782,2017-12-01
104783,2017-11-27
104785,2017-12-02
104796,2017-11-28
104807,2017-11-30
104811,2017-12-03
104820,2017-11-29
104822,2017-12-03
104823,2017-12-03
104829,2017-11-29
104842,2017-11-30
10485,2017-12-02
104850,2017-11-26
104864,2017-11-27
104865,2017-11-28
10487,2017-11-29
104879,2017-12-03
104880,2017-11-29
104889,2017-12-02
104893,2017-12-03
104894,2017-12-02
104899,2017-12-03
10490,2017-12-03
104906,2017-12-03
104911,2017-12-01
104915,2017-11-27
104917,2017-12-02
104930,2017-12-01
104933,2017-12-01
104935,2017-12-02
104936,2017-11-30
104939,2017-11-30
104944,2017-12-02
104958,2017-12-03
104965,2017-11-28
104991,2017-11-30
104997,2017-12-02
105000,2017-12-03
105016,2017-11-28
10502,2017-12-02
105027,2017-11-27
105029,2017-11-28
105043,2017-12-02
105044,2017-12-03
105050,2017-11-29
105054,2017-11-28
105059,2017-11-28
105060,2017-12-02
105081,2017-11-25
105088,2017-11-30
105116,2017-11-27
10512,2017-12-03
105121,2017-11-30
105128,2017-12-02
10514,2017-11-29
105140,2017-12-02
105144,2017-12-03
105145,2017-11-26
10515,2017-12-03
105160,2017-12-02
105161,2017-11-30
105167,2017-11-25
10517,2017-12-01
105171,2017-12-01
105180,2017-12-03
105182,2017-12-03
10519,2017-12-02
105190,2017-12-02
105193,2017-11-27
105194,2017-12-02
105198,2017-11-29
105199,2017-11-30
105204,2017-12-01
105207,2017-12-03
105222,2017-12-03
105236,2017-12-02
105237,2017-11-30
10524,2017-11-28
105242,2017-11-28
105250,2017-11-30
105254,2017-11-26
10526,2017-12-03
10527,2017-12-03
105279,2017-11-27
10529,2017-11-29
105297,2017-12-02
105307,2017-11-26
105313,2017-12-01
105323,2017-11-26
105330,2017-11-26
105341,2017-12-03
105342,2017-12-01
105360,2017-12-02
105364,2017-12-03
105367,2017-12-02
105369,2017-11-25
105384,2017-11-29
105386,2017-11-25
105392,2017-12-02
105413,2017-12-02
10542,2017-12-02
105422,2017-12-01
105425,2017-12-03
105433,2017-12-02
105450,2017-11-28
105455,2017-11-29
105465,2017-12-03
105475,2017-11-27
105479,2017-11-27
105488,2017-12-02
105489,2017-11-29
105495,2017-12-02
105506,2017-11-26
105509,2017-11-30
105515,2017-12-02
105516,2017-12-01
10552,2017-12-03
105521,2017-12-03
105530,2017-12-01
105536,2017-12-01
105540,2017-12-03
105542,2017-12-02
105546,2017-11-30
105548,2017-11-29
105550,2017-12-03
105551,2017-12-03
105553,2017-11-25
105561,2017-12-02
105567,2017-12-01
105572,2017-11-25
105581,2017-12-02
105596,2017-11-30
105602,2017-11-28
105605,2017-11-25
105616,2017-12-03
105620,2017-12-03
105624,2017-11-26
105632,2017-11-30
105638,2017-11-28
105643,2017-12-03
105654,2017-12-01
105657,2017-12-01
105673,2017-11-28
105675,2017-11-30
105689,2017-11-30
105698,2017-12-03
10571,2017-12-02
105712,2017-12-02
105713,2017-12-03
105721,2017-12-01
105729,2017-11-29
105738,2017-12-01
105744,2017-12-03
105748,2017-12-03
105755,2017-11-28
105757,2017-11-30
105769,2017-11-30
105770,2017-12-03
105773,2017-11-27
105775,2017-12-02
105789,2017-11-27
105796,2017-12-01
105797,2017-12-03
105819,2017-12-03
105823,2017-11-25
105858,2017-12-02
105861,2017-12-03
105873,2017-12-03
105884,2017-12-03
105886,2017-12-01
105888,2017-11-29
105899,2017-11-30
105903,2017-11-27
105904,2017-11-30
105907,2017-12-03
105908,2017-11-28
105917,2017-11-25
105920,2017-12-02
105927,2017-11-29
10593,2017-12-03
105944,2017-11-27
105949,2017-12-03
105951,2017-12-02
105952,2017-11-27
105968,2017-11-25
105975,2017-12-03
105979,2017-11-26
105981,2017-11-27
105983,2017-12-03
105984,2017-12-01
105988,2017-11-25
105989,2017-12-01
105992,2017-11-29
106003,2017-11-26
106005,2017-11-29
106007,2017-12-01
106024,2017-12-03
106033,2017-12-01
106038,2017-12-03
106051,2017-12-01
106056,2017-11-25
106067,2017-12-03
106077,2017-12-03
10608,2017-12-03
106080,2017-12-03
106084,2017-11-26
106087,2017-12-03
106090,2017-12-03
106100,2017-11-28
106107,2017-11-30
106118,2017-12-03
106123,2017-11-25
106134,2017-12-02
106135,2017-11-27
106142,2017-12-02
106144,2017-12-03
106147,2017-11-28
10615,2017-11-30
106157,2017-12-03
10618,2017-12-02
106189,2017-11-30
106190,2017-11-29
106193,2017-11-25
106194,2017-12-02
106199,2017-11-25
106200,2017-12-03
106207,2017-12-01
106213,2017-12-03
106216,2017-12-01
10622,2017-11-30
106223,2017-11-27
106230,2017-11-29
106235,2017-12-01
106252,2017-11-26
106255,2017-11-27
106260,2017-12-01
106267,2017-12-03
106276,2017-12-03
10628,2017-12-03
106286,2017-12-02
10629,2017-11-27
10630,2017-11-30
106303,2017-12-02
106334,2017-11-27
106347,2017-11-30
106353,2017-12-01
106355,2017-11-25
106363,2017-12-03
106364,2017-12-03
106370,2017-11-26
106382,2017-11-30
106392,2017-12-01
106395,2017-12-03
106400,2017-12-03
106413,2017-12-03
106415,2017-12-03
106416,2017-12-02
10642,2017-11-30
106424,2017-12-03
106435,2017-12-03
106437,2017-11-30
10645,2017-12-02
106457,2017-12-03
106468,2017-11-30
106473,2017-11-25
106478,2017-12-01
106488,2017-12-03
106489,2017-11-28
106501,2017-12-02
106507,2017-12-03
106514,2017-11-26
106518,2017-11-29
106525,2017-11-29
106526,2017-12-03
106530,2017-11-29
106531,2017-12-01
106532,2017-12-03
106549,2017-12-02
106550,2017-11-29
10656,2017-12-03
106561,2017-12-02
106566,2017-11-28
106573,2017-11-28
106596,2017-11-30
106600,2017-12-02
106603,2017-12-01
106613,2017-12-03
106617,2017-12-03
106621,2017-11-28
106634,2017-11-27
106635,2017-12-02
106640,2017-12-02
106649,2017-12-02
106655,2017-11-30
106663,2017-12-01
10667,2017-11-30
10668,2017-12-03
106681,2017-12-03
10669,2017-11-28
106699,2017-12-03
106701,2017-11-29
106703,2017-12-02
10671,2017-11-27
106723,2017-12-03
106724,2017-11-28
106742,2017-12-03
106749,2017-11-30
106757,2017-12-02
106759,2017-11-28
10676,2017-11-28
106789,2017-12-02
106790,2017-12-02
10680,2017-12-02
106800,2017-12-03
10681,2017-11-26
106814,2017-11-27
106815,2017-12-01
106818,2017-12-01
106827,2017-11-26
10683,2017-12-03
106836,2017-11-26
106838,2017-12-03
106848,2017-12-03
106852,2017-11-28
106854,2017-12-03
106858,2017-11-28
10686,2017-11-27
106860,2017-12-01
106880,2017-12-01
106920,2017-12-01
106921,2017-11-30
106925,2017-12-03
106928,2017-12-01
106935,2017-12-02
10694,2017-12-03
106940,2017-12-02
10695,2017-12-02
106951,2017-11-28
106952,2017-12-03
106955,2017-12-03
106970,2017-11-29
106971,2017-11-26
106994,2017-12-03
106997,2017-12-03
107002,2017-12-03
107008,2017-11-25
107011,2017-12-01
107025,2017-12-03
107027,2017-12-02
107028,2017-12-02
107029,2017-12-02
107030,2017-11-28
107046,2017-11-30
10705,2017-11-30
107064,2017-11-30
107078,2017-12-02
107089,2017-11-29
107104,2017-12-03
107109,2017-11-28
107112,2017-12-03
107125,2017-11-25
107126,2017-12-01
107134,2017-12-03
107159,2017-12-03
107160,2017-11-29
107161,2017-11-30
107168,2017-11-29
107169,2017-12-02
107179,2017-11-29
107181,2017-12-03
107188,2017-12-03
107191,2017-12-02
107195,2017-11-30
1072,2017-12-03
107201,2017-12-02
107205,2017-12-03
107233,2017-12-02
107238,2017-12-03
107239,2017-12-02
107243,2017-12-03
107260,2017-12-02
107263,2017-11-27
107268,2017-12-01
10727,2017-11-27
107293,2017-12-03
107302,2017-12-01
107311,2017-12-01
107313,2017-11-25
107318,2017-11-29
107333,2017-11-28
107345,2017-12-02
107346,2017-12-01
107350,2017-12-03
107351,2017-11-29
107353,2017-12-01
107369,2017-11-29
107388,2017-11-29
107389,2017-12-03
107393,2017-11-29
107398,2017-12-03
107407,2017-12-01
107408,2017-11-28
107416,2017-12-01
107427,2017-12-02
107445,2017-11-26
107447,2017-11-30
107470,2017-11-29
107471,2017-12-03
107472,2017-12-02
107488,2017-12-03
107492,2017-12-03
107514,2017-11-26
10752,2017-11-29
107539,2017-11-30
107549,2017-12-03
10755,2017-11-26
107554,2017-11-28
107565,2017-12-01
107569,2017-12-03
10757,2017-12-03
107572,2017-11-30
107584,2017-11-28
107586,2017-11-28
107588,2017-12-02
107601,2017-12-03
107606,2017-12-03
107614,2017-11-25
107615,2017-12-01
107627,2017-12-02
107628,2017-12-01
107633,2017-11-29
107656,2017-11-28
107665,2017-12-03
107670,2017-12-02
107674,2017-11-26
107679,2017-12-01
10769,2017-12-01
107693,2017-12-03
107699,2017-12-03
107702,2017-12-02
107707,2017-12-02
107718,2017-11-27
10772,2017-12-03
107723,2017-11-29
107726,2017-12-03
107735,2017-12-03
107740,2017-11-30
107741,2017-11-28
107745,2017-12-02
107748,2017-11-29
107756,2017-12-03
10776,2017-12-03
10777,2017-11-29
107780,2017-12-01
10779,2017-12-03
107792,2017-12-01
107797,2017-12-01
107800,2017-11-27
107805,2017-12-03
107817,2017-12-02
107825,2017-12-03
107830,2017-11-27
107836,2017-11-25
107845,2017-11-25
107848,2017-12-02
107850,2017-12-03
107866,2017-12-01
107875,2017-11-27
107891,2017-11-30
107895,2017-12-02
10790,2017-11-30
107902,2017-11-28
107916,2017-11-26
107917,2017-11-28
107923,2017-12-01
107932,2017-12-03
107935,2017-12-03
107937,2017-12-01
107942,2017-11-29
107945,2017-11-27
107961,2017-12-03
107982,2017-11-25
107985,2017-11-26
107989,2017-12-02
107990,2017-12-03
1080,2017-11-26
108015,2017-11-27
10802,2017-12-02
108022,2017-12-03
108025,2017-12-03
108036,2017-11-27
108037,2017-12-03
108038,2017-12-03
108045,2017-11-29
108050,2017-12-03
10806,2017-11-27
108060,2017-11-25
108073,2017-11-29
108077,2017-12-03
108078,2017-12-03
10808,2017-12-03
10809,2017-12-01
108090,2017-12-02
108092,2017-12-02
10810,2017-12-01
108102,2017-12-03
108103,2017-12-03
108105,2017-11-30
108108,2017-11-30
108111,2017-12-02
108140,2017-12-02
108149,2017-12-01
108154,2017-12-03
108161,2017-11-30
108164,2017-12-02
108179,2017-11-30
108182,2017-11-29
108185,2017-11-29
108187,2017-12-02
108204,2017-11-26
108206,2017-12-02
108227,2017-12-03
108233,2017-12-03
108235,2017-11-29
108237,2017-11-28
108248,2017-12-03
108252,2017-11-28
108259,2017-12-01
108265,2017-12-01
108270,2017-12-01
108274,2017-12-03
108275,2017-12-02
108282,2017-12-01
108288,2017-11-30
108294,2017-12-01
1083,2017-12-03
108302,2017-12-03
108305,2017-12-02
108348,2017-12-02
108354,2017-12-01
10836,2017-11-29
108363,2017-12-03
108364,2017-12-02
108382,2017-11-30
108388,2017-12-01
108390,2017-12-01
108397,2017-11-27
108407,2017-12-02
108417,2017-11-27
108425,2017-11-28
108428,2017-12-02
10843,2017-11-30
108442,2017-11-29
108449,2017-11-28
108450,2017-12-03
108452,2017-12-01
108457,2017-12-03
108480,2017-12-02
108484,2017-11-26
10849,2017-11-30
108491,2017-11-27
10851,2017-12-02
108510,2017-11-27
108516,2017-12-01
108519,2017-12-03
108523,2017-12-03
108526,2017-12-02
108529,2017-12-01
108541,2017-11-29
108546,2017-12-02
108568,2017-12-03
10858,2017-11-30
108588,2017-12-03
108590,2017-11-25
108594,2017-11-25
108605,2017-12-03
108607,2017-11-30
108620,2017-11-30
108623,2017-11-28
108629,2017-12-02
108630,2017-11-27
108634,2017-11-28
108635,2017-11-28
108651,2017-12-02
108654,2017-12-01
108666,2017-12-02
108669,2017-12-01
108670,2017-11-28
108672,2017-11-27
108676,2017-12-03
108681,2017-11-26
108685,2017-11-27
108696,2017-11-30
108703,2017-12-02
10871,2017-12-01
108710,2017-12-01
108755,2017-12-01
108756,2017-11-25
10876,2017-11-28
108768,2017-11-27
10877,2017-11-29
108770,2017-11-25
108772,2017-11-30
108773,2017-12-02
108775,2017-11-30
108799,2017-12-03
108800,2017-11-30
108803,2017-12-02
108805,2017-12-01
108809,2017-12-03
10882,2017-11-30
108823,2017-11-27
108825,2017-12-03
108836,2017-12-01
108842,2017-12-03
108845,2017-11-30
108856,2017-11-30
108858,2017-11-25
108861,2017-12-01
108865,2017-12-02
108870,2017-11-30
108878,2017-12-01
10888,2017-11-28
108882,2017-11-28
108883,2017-11-28
108891,2017-11-27
108906,2017-11-29
108910,2017-11-28
108918,2017-12-01
10895,2017-11-25
108967,2017-12-03
108969,2017-11-25
108982,2017-11-29
108988,2017-12-02
10899,2017-12-03
108996,2017-12-03
108997,2017-12-03
109004,2017-11-29
10901,2017-11-25
109018,2017-11-29
109022,2017-12-02
109038,2017-11-30
109047,2017-12-02
109048,2017-11-30
10905,2017-12-02
109065,2017-11-28
109083,2017-11-29
109085,2017-12-03
109092,2017-12-03
109094,2017-11-26
109095,2017-11-30
109098,2017-11-29
109100,2017-12-02
109109,2017-12-01
109117,2017-12-02
109124,2017-12-03
109134,2017-11-27
109135,2017-12-01
109147,2017-11-27
109157,2017-12-02
109161,2017-12-01
109163,2017-12-03
109169,2017-12-03
109188,2017-11-29
109210,2017-12-03
109216,2017-11-25
109218,2017-12-03
10923,2017-12-03
109232,2017-11-26
109233,2017-12-02
109253,2017-11-28
10926,2017-12-01
109270,2017-12-02
109275,2017-12-03
109276,2017-12-03
109277,2017-12-01
109284,2017-11-25
109291,2017-12-03
109295,2017-11-29
109306,2017-11-29
109319,2017-12-02
109321,2017-12-02
109322,2017-11-27
109328,2017-11-30
109332,2017-12-01
109333,2017-12-03
109337,2017-12-03
109343,2017-12-01
10935,2017-11-29
109350,2017-12-02
109357,2017-12-03
109364,2017-12-03
109371,2017-11-30
109377,2017-11-28
109388,2017-12-03
109397,2017-12-02
109401,2017-12-03
109407,2017-12-01
109416,2017-11-28
109421,2017-11-29
109427,2017-11-25
109439,2017-12-03
109443,2017-12-01
109444,2017-12-03
109474,2017-12-03
109491,2017-11-30
109496,2017-12-02
1095,2017-12-03
109523,2017-12-03
109529,2017-12-01
109540,2017-11-29
109544,2017-12-01
109570,2017-12-02
109575,2017-11-25
109589,2017-11-28
10960,2017-11-30
109604,2017-12-03
109606,2017-11-29
109611,2017-11-29
109623,2017-11-27
109625,2017-11-27
109640,2017-11-28
109643,2017-12-03
109660,2017-12-03
109661,2017-12-03
109671,2017-11-29
109677,2017-11-29
10968,2017-12-02
109681,2017-11-26
109684,2017-12-01
10969,2017-12-02
109711,2017-12-02
109717,2017-12-03
109728,2017-12-02
109732,2017-12-02
109733,2017-12-02
109736,2017-12-02
109749,2017-11-28
109756,2017-11-30
109776,2017-12-01
109782,2017-11-29
109786,2017-11-29
109791,2017-11-27
109794,2017-12-01
109798,2017-12-01
1098,2017-12-02
109808,2017-12-03
109810,2017-11-26
109829,2017-11-30
10983,2017-11-29
109830,2017-12-03
10984,2017-12-03
109842,2017-12-01
109855,2017-12-02
109856,2017-11-28
109860,2017-12-01
109865,2017-12-02
109867,2017-12-01
109873,2017-12-02
109876,2017-11-30
109880,2017-11-30
109889,2017-11-26
109900,2017-12-03
109908,2017-12-03
109911,2017-12-02
109919,2017-12-01
109926,2017-12-02
109931,2017-11-29
109940,2017-12-02
109943,2017-12-02
109945,2017-11-29
109948,2017-12-03
109951,2017-12-03
109957,2017-12-02
10996,2017-11-28
109967,2017-11-25
109968,2017-11-28
109971,2017-12-03
109974,2017-12-03
109975,2017-11-29
109976,2017-12-01
109977,2017-12-03
109979,2017-11-28
109983,2017-12-03
109990,2017-12-03
110003,2017-11-30
110005,2017-11-25
110020,2017-12-01
110023,2017-12-01
110025,2017-12-03
110029,2017-12-03
110032,2017-11-27
110036,2017-11-28
110041,2017-12-01
110056,2017-12-02
